Probe_Id	Symbol	is.hub	Module	has.cisEQTL	module.rank	cor.w.sqrtBMI	cor.w.logmatsuda	cor.w.logSi	is.keydriver	connectivity
ILMN_1771048	LOC728153	FALSE	M886	FALSE	131	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1776154	COG3	FALSE	M886	FALSE	131	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1773073	PHYH	FALSE	M886	TRUE	131	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2410864	RAB28	FALSE	M886	TRUE	131	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1698487	SDHD	TRUE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	24
ILMN_1718853	UQCRC2	FALSE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	17
ILMN_1660787	SUCLA2	FALSE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1709936	LOC90624	FALSE	M888	TRUE	361	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_3284063	LOC341965	FALSE	M888	FALSE	361	NotCorr	PositiveCorr	NotCorr	FALSE	12
ILMN_1727360	MAOB	FALSE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_2189993	MRPS35	FALSE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_1789846	ITGB6	FALSE	M888	TRUE	361	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1652215	LOC644310	FALSE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1679134	NSMCE4A	FALSE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3217285	LOC389322	FALSE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1679324	EIF1B	FALSE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1690583	LOC728608	FALSE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3238623	LYRM7	FALSE	M888	TRUE	361	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1717229	C9orf21	FALSE	M888	TRUE	361	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1724333	TOR1B	FALSE	M888	TRUE	361	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1779032	LOC642502	FALSE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1806692	HEXB	FALSE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1814282	ISG20L1	FALSE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3214052	LOC644877	FALSE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2391765	C6orf48	FALSE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3241744	KANK3	FALSE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_2379375	PPP1R12B	FALSE	M888	FALSE	361	NotCorr	NegativeCorr	NotCorr	FALSE	3
ILMN_1887174	KIAA0146	FALSE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3247592	ZNF830	FALSE	M888	FALSE	361	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_3243011	LOC641844	FALSE	M889	FALSE	157	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1726391	MRPL39	FALSE	M889	TRUE	157	PositiveCorr	NotCorr	NotCorr	FALSE	8
ILMN_1797950	EXTL2	FALSE	M889	TRUE	157	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1778677	MRS2	FALSE	M889	TRUE	157	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3290800	LOC647081	TRUE	M889	FALSE	157	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1788268	NAPG	FALSE	M889	TRUE	157	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1697729	MAP2K6	FALSE	M889	FALSE	157	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1766505	COMMD10	FALSE	M889	TRUE	157	PositiveCorr	NotCorr	NotCorr	FALSE	4
ILMN_3307733	C17orf42	FALSE	M889	TRUE	157	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2047676	OSGEPL1	TRUE	M889	FALSE	157	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_2206188	SHROOM4	TRUE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	TRUE	25
ILMN_1722492	DUSP19	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_2078547	HSPC268	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_3180420	LOC100129269	FALSE	M894	FALSE	280	NegativeCorr	NotCorr	NotCorr	FALSE	11
ILMN_1689552	FAM63A	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_3251605	KLHL28	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_3262849	LOC100128510	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	13
ILMN_2123312	LRAP	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_2235745	GRIPAP1	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_2110751	CHRNA5	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_3241626	QRFPR	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_2288483	C3orf34	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_3232828	LOC728620	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2214997	LRRFIP1	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3178553	LOC100128126	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2322375	MAFF	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3265742	LOC100130835	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1785703	LMOD3	FALSE	M894	TRUE	280	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2235785	KCNH6	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2112580	FCGR3A	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1690911	C16orf87	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1715546	LOC441191	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3281309	LOC100131850	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1784207	C1orf128	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1763386	BID	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1676407	LOC646100	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1814313	CREBL1	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1678859	LOC649210	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1711278	ARHGDIG	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1660321	CDH24	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3292114	LOC100131510	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_2176882	ZNF69	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_2361104	ZMAT3	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_2101651	MBTD1	FALSE	M894	FALSE	280	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2415748	WSB1	FALSE	M894	TRUE	280	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2106380	TNFSF15	FALSE	M895	FALSE	156	NotCorr	NotCorr	NotCorr	FALSE	12
ILMN_2212823	ZNF577	FALSE	M895	FALSE	156	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_2070043	PPM1K	FALSE	M895	FALSE	156	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_2219437	PRRG4	FALSE	M895	FALSE	156	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2096970	MYO3B	FALSE	M895	FALSE	156	NegativeCorr	NotCorr	NotCorr	FALSE	4
ILMN_1661519	KIAA0408	FALSE	M895	FALSE	156	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2383150	MCHR2	FALSE	M895	FALSE	156	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3301033	LOC729217	FALSE	M895	FALSE	156	NegativeCorr	NotCorr	PositiveCorr	FALSE	3
ILMN_3182020	LOC100129441	FALSE	M895	FALSE	156	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2262275	TRIM13	TRUE	M895	FALSE	156	NotCorr	NotCorr	NotCorr	FALSE	23
ILMN_2075794	NLRP8	TRUE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	TRUE	107
ILMN_3223500	LOC728903	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1680279	USP49	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_2122511	CCBE1	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	20
ILMN_3246255	LOC100133516	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	13
ILMN_3305169	LOC728809	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_3237404	LOC100132585	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	14
ILMN_3261439	LOC100128098	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	TRUE	15
ILMN_1690114	PTPLAD2	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	21
ILMN_3181480	FLJ36131	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	26
ILMN_2162367	DMC1	TRUE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	26
ILMN_3238053	LOC100129211	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_2330495	OCIAD1	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	14
ILMN_2230162	FLJ44124	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_3289685	LOC645452	TRUE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	20
ILMN_3187612	LOC100128084	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_3245600	LRRC37B2	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_3236377	C2orf69	FALSE	M896	TRUE	314	NotCorr	NotCorr	NotCorr	FALSE	14
ILMN_2130078	CDKN2AIPNL	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_3294213	LOC401098	TRUE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	30
ILMN_3225102	ZNF738	TRUE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	17
ILMN_1805668	ZNF486	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	20
ILMN_2182482	SHCBP1	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1693789	ALPP	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	12
ILMN_2261519	AIRE	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_3249244	TMEM106A	TRUE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	17
ILMN_3215461	LOC100131989	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_2113738	C8orf45	FALSE	M896	TRUE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2401906	CDAN1	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	18
ILMN_2049343	LOC642947	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	15
ILMN_2097410	DAPP1	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1772492	MCART1	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	13
ILMN_1671661	HSD17B7	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3247256	LOC646996	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1654320	LOC644250	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	21
ILMN_2334243	CREB1	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	12
ILMN_2359907	CD68	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3231550	LOC100131718	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	16
ILMN_2093389	SNAPC1	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_2188119	ARL16	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_2363392	TNFSF14	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	12
ILMN_3274790	LOC648921	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1778202	FLJ40722	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_3226663	MGC26356	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_2397484	GJC1	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1713706	ZNF786	FALSE	M896	TRUE	314	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_2274775	SLC44A4	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_3183544	LOC100130168	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	17
ILMN_3307877	C21orf58	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_2228196	C6orf170	FALSE	M896	TRUE	314	NotCorr	PositiveCorr	NotCorr	FALSE	13
ILMN_2048811	NUBPL	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_2152257	SSTR2	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_2079098	C9orf80	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_3218292	LOC202781	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_2180929	SLC16A12	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_3269655	FLJ35390	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2091084	C8orf37	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1814039	LOC653086	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1755114	EIF2AK4	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_2376458	CSF2RA	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	14
ILMN_3249658	LOC100134868	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_2161007	GABPB2	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_1759872	LOC643509	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3240236	SMCR5	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_2073307	IL10	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1730678	ANKRD30B	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1653412	RAXL1	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_3260286	LOC100128062	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_3240943	LOC100133772	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1656233	LOC389517	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3235006	LOC728105	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1746314	EVI5	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_3255792	LOC100128505	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1801040	SPN	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1778457	IL18	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2394132	PRO1853	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3300797	LOC729090	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_2396272	PDCD4	FALSE	M896	TRUE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3239895	LOC100134053	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_2381537	CRCP	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3294235	LOC100133177	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3244728	LOC100134159	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3227321	LOC731542	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2352245	RASSF6	FALSE	M896	TRUE	314	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_3187470	LOC100129094	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3285162	LOC100131541	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2211724	C21orf24	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1787314	ALS2CR14	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_3183750	LOC100130353	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2082893	LOC440157	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1711073	LOC653489	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	17
ILMN_3194248	LOC100129539	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3225673	LOC730060	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3201643	LOC100133019	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1711156	LOC645895	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_2347424	MBOAT2	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3243175	LOC100132727	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1764207	RPRD1A	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_3283090	LOC391169	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_2188204	ATG12	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1756152	MFSD11	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1706305	C14orf112	FALSE	M896	FALSE	314	NotCorr	NegativeCorr	NegativeCorr	FALSE	5
ILMN_2153679	TBC1D3B	FALSE	M896	TRUE	314	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1685365	ZNF773	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1690237	PCDHB19P	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1701434	RAP1B	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3284366	LOC644745	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1690443	C14orf82	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3243568	LOC100131835	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2345837	CLTA	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1749641	FBXO3	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1769508	PIGX	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1790311	SEC23A	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_2074773	KCNK6	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3302499	LOC730990	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_3239361	LOC100133298	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1694399	ICA1	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_3209317	LOC644949	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3249669	HEATR5A	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3261345	LOC100130053	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_2362858	PILRA	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1807177	KIAA1797	FALSE	M896	TRUE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1780496	MGC12760	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1781999	ABCF2	FALSE	M896	TRUE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1658053	DYNLRB1	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3283244	LOC391334	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1754130	TRIM52	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3238618	C3orf50	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3301478	ZNF716	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1695792	CUL4A	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_3201614	LOC646034	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2051684	LOC401152	FALSE	M896	TRUE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3211677	LOC100132526	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1656656	COX19	FALSE	M896	TRUE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2082324	SLC36A4	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1692145	ZNF14	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1703233	LOC653382	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1719072	LOC643011	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1688755	AAK1	FALSE	M896	TRUE	314	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1662719	GPBP1L1	FALSE	M896	TRUE	314	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1747183	GXYLT1	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1756998	LOC647691	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1721842	RYBP	FALSE	M896	TRUE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2123415	BMP8B	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1718311	WBSCR19	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3182317	LOC100130921	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1749907	LOC441241	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2203807	MRP63	FALSE	M896	TRUE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3247320	ENHO	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3235912	C7orf38	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1792107	ERCC8	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3219739	LOC727970	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3229038	LOC728310	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1689528	ZNF136	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3274711	LOC392501	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1669691	LOC650433	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1681802	GRK6	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1732860	FLJ26850	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1780996	ETAA1	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_3223148	LOC728362	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1733364	QRSL1	FALSE	M896	TRUE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1812479	ATE1	FALSE	M896	TRUE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1772302	MTHFS	FALSE	M896	TRUE	314	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2249473	SPTLC1	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	12
ILMN_2404795	SULT1A1	TRUE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	15
ILMN_2089175	SYAP1	TRUE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	20
ILMN_2215382	DDX51	FALSE	M896	FALSE	314	NotCorr	NotCorr	NotCorr	FALSE	5
